ENTREZ	ASC1	ASC2	END	exCA1	exCA3	exDG	exPFC1	exPFC2	GABA1	GABA2	MG	NSC	ODC1	OPC	OPC2
10014	-0.1613813759338893	-0.2717734934998964	0.36259963255879396	-0.48072043271801085	-0.21404168838206059	-0.2648833483831701	0.26972373871416894	0.4317458883916714	1.1402255482748014	0.9211759389450583	0.686266923451339	-0.23802551165291264	0.7284831139940352	0.39754919451022774	0.8641828373271078
100144748	-1.7935668749955394	-1.6234831203582225	-1.4269951523814242	-1.8174005890654725	1.8492205604006866	2.1697309716280238	1.5104438794690787	1.7608727988085238	-0.4026761658208808	-0.33669345125924144	-1.3243815946890114	1.370492595776005	0.34068848146262054	-1.525760796162575	-1.6039986637686054
10015	1.0180440640819193	0.2938356734267883	0.25579875251023015	-0.055086006889361785	-0.23006018221690544	-0.2285848128757432	-0.2928980038685664	-0.22246620316634974	-0.44790603616425645	-0.596439786892693	0.41824142756534477	0.00525793071533919	1.41420212044684	0.7979034191160412	1.2424773713163961
10016	0.0017065343390606986	-0.5371606385645294	0.4799622173856062	0.7530634584547572	0.6965296804512842	0.6210874794692487	-0.09562157850749153	-0.10189808797980118	0.23615141511648763	0.5243386797490575	0.44328068602146553	0.2346058312121765	0.13758423905397255	0.6805351089985167	0.2500281586639624
10018	-0.7773782416767988	-0.21569615941642103	-0.25775002595755403	-1.8174005890654725	-0.8206367080445728	-0.2706553044350846	-0.7454523942179382	1.4448742527108798	-0.342783284364731	0.6756177647514852	0.9262098828172463	1.22763296141968	0.9594687971089256	0.10005094846585953	1.37339758456268
10019	-1.2677493154949746	-0.8913812619522158	1.386139722541903	-0.4584563385418655	0.22471432575088993	-0.7533020062576967	-0.10681621202515595	0.030858331770415998	-0.8759859069485821	-1.044954184339674	1.6497385801097664	0.5910545868607103	-0.2313515412009257	-0.1449428851735462	-0.3332734139220893
1002	1.3148863926508056	1.2733865877381005	1.0420104453998358	0.3732366276156762	1.75040338959871	-0.6610196926446177	-0.548191716267737	-0.4032271963098263	-0.42892128816823555	0.7315313929696197	-1.3243815946890114	-0.34517179800386105	-0.690589247644133	0.9244268879115838	-0.995088387671167
10020	0.086782746243104	-0.31019334440130586	0.11881810916387119	-0.2878390126198623	-0.24317644750435669	0.3628565391613321	0.5097604570292942	-0.33171953293077644	1.1460951867549354	1.3017810107708605	-0.3080234140356466	-0.30329861165011884	0.3888829120982858	1.361461999610685	0.6812707976229073
10021	-1.7935668749955394	-1.6234831203582225	-1.4269951523814242	1.3080942726808704	-0.8348061551849782	-1.0771244282193866	-0.7075617894128068	1.3923056428980192	2.104551453875734	2.1851123805633037	-1.3243815946890114	1.5003284302901905	-1.679678307461919	-1.525760796162575	-1.6039986637686054
10023	-1.7935668749955394	-0.014640784202614637	1.1481090029914345	0.2120203519942658	-0.7364699526597405	-0.06714412950070307	-0.06714412950070307	-0.7409265918422	0.8151150638127086	-0.3927607431210335	-1.3243815946890114	1.5981592963147804	-0.4175262392399953	0.34843463358773835	-0.2678613083818153
10025	0.6239220146611215	-0.5559323085642044	0.9181817417145507	0.23596670465096306	-0.03836150196732799	0.37902069590405724	-0.10049510544940699	-0.6715326793015646	-0.7487768966135858	0.21422548948395329	-0.19447182927742274	1.1351755594695694	0.17942557085564126	0.4927912287869795	0.7073310779534537
10026	-0.7124154694080673	0.09959242381209511	0.5672155122523442	0.36304840470943833	-1.0403139477758898	-0.3538537711990746	-0.5473568677223729	-0.4520479252173057	-0.2777429485579273	0.11965242079137348	0.8295203333962086	0.43214121343076456	1.4059494262986	1.1600209462880953	0.9453327267458483
100271715	-1.1728328672839747	0.4017023291041641	-0.7747176659342969	1.1897964242231003	1.0341615888368538	0.6217411593707916	0.7369412279269975	-0.6458684277165813	0.5315661482360208	-0.09688486276562071	0.5546416641465168	1.5332646672371393	-0.4477074559642291	-1.525760796162575	-0.9023928544375396
100287226	-0.4801156068204911	1.4845366075411164	-1.4269951523814242	-0.1988107606088502	1.149566437756082	1.1269062009610282	-0.49305716753403894	-1.8235071853033327	0.02506172059691365	0.468656909920128	-1.3243815946890114	-1.4326441633961682	1.5606600394602774	1.1238166775706013	1.62113906716445
100287482	-0.37497052856890833	-1.6234831203582225	-1.4269951523814242	1.7855491879682617	1.1154554573300575	0.6313592607736574	1.7908815071273394	-1.0207390730670494	1.7785174719060708	-0.4312858049908272	-1.3243815946890114	1.3125875861270222	-0.23319700979257843	-0.3159708231825037	-1.6039986637686054
100287718	-1.7935668749955394	-1.6234831203582225	-1.4269951523814242	-1.8174005890654725	-0.035844878160149835	-1.9271332868636757	-1.4679795079502962	-1.8235071853033327	-1.8627955100284346	-1.8457561560743285	-1.3243815946890114	2.8057539800600906	-1.679678307461919	-1.525760796162575	-1.6039986637686054
100287898	-0.11006871356569058	-0.5609710736613363	-1.4269951523814242	0.9116080923542694	-0.15337891733683814	-0.9230996411319183	-0.7511566160377405	-1.312737226538337	-0.15828831977756275	-1.8457561560743285	-0.19941838023788883	2.0447822428284064	-0.7047957309811989	-0.8378129910608503	-0.9203525379720344
100287932	0.4958990998788344	0.47910795368121006	0.5088149167479847	0.38965800875096224	0.5408996499724695	-0.05976423110469356	0.20046001641239664	-0.30431966337769367	0.8261834864289924	0.8916485500303506	-1.3243815946890114	0.2075270565002788	-0.08804500544836241	1.2145453964156379	0.30435545343183407
100288142	1.9024202244988095	1.1534008827794566	-0.19538489667113498	0.8641828373271078	1.0609020598605072	0.5294983388497491	0.549026947062442	-0.3944740409959343	-0.6583400915812587	-0.7768923214762281	-0.03315825548848372	-0.17448208663701664	-0.21771909327038175	0.05733911002061267	-0.5404838315952919
100288332	0.11947149713776224	-0.4871829193769809	-0.596715102532567	1.0764829162394534	1.2955192121514842	1.3637741135692185	0.5704574212775518	0.11174460958159042	-0.008712412879821742	0.08137460459226287	0.17017240603984182	0.5487617088059757	-0.12453885993356366	0.0753437269231521	0.2044938366799085
100288413	-1.7935668749955394	-1.6234831203582225	2.209854818631414	-1.8174005890654725	-0.21900687833612248	-1.0580681673358525	-0.780784838760952	-0.03759884980989527	-1.8627955100284346	-0.5264008609267355	-1.3243815946890114	-1.4326441633961682	-1.679678307461919	-1.525760796162575	-0.3582557525446449
100289635	0.4122401738047074	0.7428460546803746	-1.017113609679211	0.4281336491512783	1.2255530370368473	0.6298252191719067	0.813113347646638	0.7455439483500942	0.8091196550463833	-0.3848174724705983	0.06482239265138429	-0.2742489781714122	0.4938687409336353	0.6201580600347332	-0.04015923823340548
100289678	0.7616783988089458	0.6871731412054782	-0.9665367046079065	0.7242735579986093	0.2065119911938161	1.1141179049750545	0.5990170261722481	0.009476233233938631	0.6733625932206307	0.596439786892693	0.9070643671994207	0.12349198211773448	-0.23818376356508514	-0.3551236575803576	-0.0750681015733643
100293516	-0.019491643197830165	-0.03908058127101158	0.10325875073145808	1.0347750623835035	1.2835550319981603	-0.214960766333654	1.0710478509517039	1.101651734208302	0.5851039012690452	-0.1770529231028012	1.3438514885891508	-0.462039198175065	-0.4281336491512783	-1.525760796162575	-0.2829743456564367
1003	-1.7935668749955394	-1.6234831203582225	3.0490752145111975	-1.8174005890654725	-1.8206889729168447	-1.9271332868636757	-1.668373992246895	-1.8235071853033327	-1.464296013819365	-1.4518153316443028	-1.3243815946890114	-1.4326441633961682	-1.2625505396761065	-1.525760796162575	-1.6039986637686054
100302652	1.4813002295785773	1.1337115104875823	-0.5666876141290688	-0.650107537903297	0.6458971059677024	0.3069906240296723	-0.5157016848589021	0.23362087454637684	-0.4783021813303816	-0.42714947368100104	0.12674808682113517	0.7450570599741586	-0.26711659668517374	1.5257607961625739	-0.5727841025370243
100303755	0.24317644750435657	1.0502404688473896	-0.18202294206091527	-0.3292882882196254	1.0887483582809592	0.10374544281705103	-0.06840446659502993	0.2697802161612396	-0.41145803530738245	0.9470190595278564	0.8094096211721297	-1.4326441633961682	0.6567791723958142	0.25310595163329014	1.0344682769449385
10036	-0.40462498657267615	0.3674650193349503	0.7217830210383868	-0.7456895852023595	1.8053555467607185	0.34202136428724716	1.204137027984635	1.2481126035449723	-0.1321459461031086	-0.003682528004208209	0.5327689235576563	0.13817762332364408	-0.45785779824243106	-1.525760796162575	0.2127552827477026
10038	0.2974011827730295	-0.23098254221598946	-0.370965570549167	0.47548441772536076	-0.08263628563055066	0.52207285257004	1.0771244282193866	0.9955070158260881	1.2078542249658706	1.2033955826502452	-0.37373410280818414	-0.1277497490708519	0.43266621999139404	-0.2616480756714428	0.43938289392604096
100381270	0.7416630220513947	1.3373910433917737	0.49983039695424236	0.019671312746896815	0.7036447974742998	0.3592136213672676	-0.43246896742518914	-0.6677112724700048	-0.6093661297344101	-1.0168383644583596	0.46900214842016297	-0.5249884261883538	1.2585745805178683	0.34252307037363894	1.1337115104875823
10039	1.378954304208769	0.32152278684624036	0.037094124719009434	-0.9892111597399238	-0.3183086492065096	0.20431040950495669	0.328150643501322	1.3358350865261854	0.49549286478297094	-0.3620892104465872	0.042508683014231205	1.0666402487940498	-0.5425638600752207	0.6855256896422146	-0.24873099818371466
1004	-0.21790304041124722	-1.148871079868928	1.7776364858097313	0.20119319378324352	-0.7962282444515356	-1.0499286986334262	0.857158459055722	0.744121534143732	0.34984055258576835	0.28559294222926274	-1.3243815946890114	-1.4326441633961682	-0.6117469793415476	0.1653073534407728	-0.6425811537584244
10040	-0.5799953854284502	-1.1509588236170678	-0.3899095637402687	-0.4958990998788344	1.4290052543662	0.18508752760787198	1.995974954847979	2.148467440347976	-0.35959686114939504	-0.8919159018256453	-0.5729675484954635	1.253633472390265	-0.7764065846450513	-0.18555784473705395	-0.8524989486213173
10042	0.8512079224329618	0.27680957396321143	0.24948697996222877	-0.8038974320218867	-0.12399577751578957	-0.33137507878841616	0.1673899813546145	0.5051319595747779	0.07668947860761263	0.5200153332932216	0.3623895708427005	-0.4740732581269295	1.3123322507284958	0.4006618482800468	1.194549345250467
10043	0.6243585417075967	0.31189018916256445	0.7661289414230087	-0.6887663238979629	-0.2539221749895996	-0.34354540348753826	-0.18746365308421475	0.12151149064056681	0.9064489110347071	1.2847841912138651	0.4909796224442139	-0.5126491294225909	1.0691371297872352	-0.19397181608412342	0.3500315300102259
10044	-1.0356960035895943	-1.1238607749407346	1.5758497433074619	-0.6946992453809867	-0.469258454448129	-0.28353530955756023	0.8103662952622623	0.9949174806851867	1.6184710104394984	1.0713666847987444	1.1046321912381063	-1.4326441633961682	-1.679678307461919	-0.9968112017548373	-1.6039986637686054
10045	0.8932536182940451	-1.6234831203582225	-1.4269951523814242	-0.12852259741511057	1.1038187290929733	0.511807113736687	0.43918506298855975	0.9367774587062487	-0.3296675977786145	-0.2531801624914887	1.1874408792552382	0.7769951954855704	0.4249857415626545	-0.4728073839181022	0.718680694527837
10046	1.1248747578417138	0.8932536182940451	-0.6038201808782762	-0.7172859909880267	-0.26023497361023046	2.013392214812775	1.1309831005692765	-0.09738469574600157	-0.011047783775984896	-0.814614328808524	-0.3731561124259692	0.6599206623969678	-0.2741974047133522	1.2478961545654792	-1.6039986637686054
100462977	0.8103662952622623	0.2766229280051801	1.1343154680359226	-0.053826695204666125	-0.5938665031899563	-0.8717753501254608	-0.7345864845485502	-0.7383288873768442	0.4411641475474976	0.5666567675796167	0.7497504476582207	0.7777246997315996	0.5546748246034849	-0.1139633780477735	0.18015581895334967
100462981	-0.4155670845225258	0.9200782096144529	1.024835142883312	-0.27084164574214686	0.2966502364874801	-0.1619273688357963	-1.3114827698571372	-0.9280376522341395	-0.5810584076568447	-0.39645016036446357	1.0957459584721623	1.1045525792607116	1.066595557004319	-0.5512650147802652	0.3674650193349503
100462983	-0.028835430101653365	-0.5567711197236064	1.415884592725024	-0.06732417108057398	-0.7301236520016526	-0.7473510985430423	-1.1436735044083342	-1.311462637866529	-0.24873099818371466	-0.6024595490959644	1.181642278967614	1.3783509881702898	0.17887794758738512	-0.35225500462271514	-0.1964294553492946
100463486	0.5202209860413995	-0.6892218400673947	1.4095440218551067	-0.3273924496582903	-0.5425638600752207	-0.6445698747669768	-1.456469022489313	-1.2467437006906006	-0.7964749055992425	-0.6412567507337289	1.244256927813181	0.39377085471642975	1.132346251848935	0.6080102466075357	0.8953972960239335
10048	0.40111820994043057	-0.2755032543536027	0.23467439682628216	0.7203096177064746	0.43819616589064914	0.17650553100808414	1.2491125606821136	0.4967819612254034	-0.10537102046101741	0.4906243919024543	0.05924137296332267	0.36652514764712063	-0.07939222386522099	0.40963251780187476	0.28840075673854065
10049	-0.11621553419043452	0.3205771088873972	0.5807842223167905	-0.1423007141684155	-0.6756177647514852	-0.15319715932095068	0.047711215886885566	0.19263781523862553	0.09399757980614377	0.6921861903958739	0.44903692784864946	0.8117439359595733	0.9628900675811177	-0.1693153184752459	0.6357504538467424
100499483	0.5208380763641169	-0.4702614062650562	-0.21503416259768682	-0.6456758218035251	-0.12164284082485859	0.094719326146579	0.2357820022357891	0.2640094025760036	0.7045654696280127	-0.24003220694606178	-0.844312820819064	1.5904711726732814	-0.37651272065789243	0.45679601044275037	-0.029194851579125228
1005	-1.2522541161331437	-1.6234831203582225	-1.4269951523814242	-1.8174005890654725	1.6583437612957934	-1.1141179049750545	1.5854203463762713	0.12205442655116401	2.6361731847353744	1.8118086629961547	-1.3243815946890114	-0.3350772912613037	-1.679678307461919	-0.07966825140683123	-1.6039986637686054
100505385	-0.6833112213763547	-1.6234831203582225	-1.4269951523814242	2.1697309716280238	1.1194801395245433	-1.0240948972631236	2.133377224045382	1.6516140639643944	-0.4819306125537841	-0.4301032459942695	-1.3243815946890114	-1.4326441633961682	0.23541262152848683	-1.525760796162575	1.9352491842609454
100505993	-1.7935668749955394	-1.6234831203582225	0.6993326340941262	0.6439066848589311	0.2728920224792288	0.2972134304947343	1.4137139979983726	1.9979388024462452	0.6339925100205271	-0.8123635436805473	-1.3243815946890114	-1.4326441633961682	0.6046147546216564	0.6951009416034157	1.45078543766667
100506012	0.5138559165540828	-0.5880909270321921	-1.4269951523814242	0.2151446036905279	0.5140609153764619	-0.646118421763839	0.2065119911938161	-0.2116147005709185	0.18764647564314077	0.7674532193078772	0.02524865175021959	0.8822531422831956	1.2255530370368473	0.9324436629345877	0.9787173635214695
100506084	0.02631958145612434	0.07002505995805924	-0.27713131168374927	-0.09056994679516514	0.7544953889687507	0.01877297123562636	1.526372938990115	0.9364989055292666	0.9347144027746979	0.16575068048576982	-1.3243815946890114	0.14289770561221993	-0.2474342560897301	1.0237450552367702	0.9338806009031952
100506581	-0.2468786369483897	-1.6234831203582225	-1.4269951523814242	1.942308568532678	0.5328079251686042	0.5799953854284502	0.049509690814294814	1.0073712431160828	0.5386138034689744	1.0816274818174192	-1.3243815946890114	1.385825688725425	-0.6217411593707916	-0.1996498199511936	-0.49610224811546677
100506658	1.4533630660623442	1.0317115770272278	0.8855070518113562	1.4823772975532874	0.12653047766665668	-0.15628773900393728	-1.4195938506222627	-0.9252779008000104	-0.8686275483542195	-1.2637472269467902	-1.3243815946890114	0.34946780022733004	1.39874633537649	-0.11739960675067596	1.3404726509915117
100506736	-0.6361902467471684	-1.6234831203582225	2.0475804535918134	-0.6892218400673947	-0.7273125006046036	-0.7034147226292099	0.3525154015169739	1.180529205172312	-1.8627955100284346	-0.9159715601363583	-1.3243815946890114	-1.4326441633961682	-0.41008989802413026	-1.525760796162575	-1.6039986637686054
100506742	-1.7935668749955394	-1.6234831203582225	2.1876737509425195	-1.8174005890654725	-1.8206889729168447	-0.7294203239120901	-0.7245070851327994	-1.8235071853033327	-1.8627955100284346	-0.4340474599502924	-1.3243815946890114	-1.4326441633961682	-1.679678307461919	-1.525760796162575	1.5020657839221703
